%Data filename =  
%Sum of power =     272.8854260
%Multiplication factor for 0.01% FDR = 5.58987 Chi2 CL=  99.999958%
%Multiplication factor for  0.1% FDR = 5.09019 Chi2 CL=  99.999765%
%Multiplication factor for   1% FDR = 3.91579 Chi2 CL=  99.987710%
%Multiplication factor for   5% FDR = 3.38269 Chi2 CL=  99.931010%
%     Frequency Period/Wavelength       Rel.Power   SWA_background           5% FDR           1% FDR         0.1% FDR       0.01% FDR
     10.9689214        0.0911667        0.0335324        0.0233546        0.0790014        0.0914518        0.1188795        0.1305493
     11.0298598        0.0906630        0.0368438        0.0232932        0.0787937        0.0912113        0.1185669        0.1302060
     11.0907983        0.0901648        0.0356268        0.0232321        0.0785870        0.0909721        0.1182559        0.1298644
     11.1517367        0.0896721        0.0269974        0.0231710        0.0783804        0.0907329        0.1179449        0.1295230
     11.2126752        0.0891848        0.0182031        0.0231096        0.0781726        0.0904924        0.1176323        0.1291797
     11.2736137        0.0887027        0.0164973        0.0230475        0.0779624        0.0902490        0.1173159        0.1288322
     11.3345521        0.0882258        0.0179253        0.0229840        0.0777478        0.0900005        0.1169930        0.1284776
     11.3954906        0.0877540        0.0163346        0.0229185        0.0775263        0.0897442        0.1166597        0.1281116
     11.4564290        0.0872872        0.0132137        0.0228501        0.0772948        0.0894761        0.1163113        0.1277290
     11.5173675        0.0868254        0.0126497        0.0227775        0.0770491        0.0891918        0.1159417        0.1273231
     11.5783059        0.0863684        0.0156853        0.0226993        0.0767847        0.0888857        0.1155439        0.1268862
     11.6392444        0.0859162        0.0216647        0.0226141        0.0764965        0.0885520        0.1151100        0.1264098
     11.7001828        0.0854688        0.0289312        0.0225202        0.0761789        0.0881845        0.1146323        0.1258851
     11.7611213        0.0850259        0.0353338        0.0224163        0.0758272        0.0877773        0.1141030        0.1253039
     11.8220597        0.0845876        0.0384054        0.0223009        0.0754371        0.0873257        0.1135160        0.1246592
     11.8829982        0.0841538        0.0354400        0.0221734        0.0750057        0.0868263        0.1128668        0.1239463
     11.9439366        0.0837245        0.0280541        0.0220333        0.0745317        0.0862776        0.1121535        0.1231630
     12.0048751        0.0832995        0.0232262        0.0218807        0.0740156        0.0856802        0.1113769        0.1223102
     12.0658135        0.0828788        0.0255865        0.0217164        0.0734598        0.0850368        0.1105406        0.1213918
     12.1267520        0.0824623        0.0317059        0.0215415        0.0728683        0.0843521        0.1096505        0.1204143
     12.1876904        0.0820500        0.0347812        0.0213576        0.0722461        0.0836318        0.1087142        0.1193861
     12.2486289        0.0816418        0.0334319        0.0211663        0.0715991        0.0828828        0.1077406        0.1183169
     12.3095673        0.0812376        0.0323108        0.0209694        0.0709331        0.0821119        0.1067385        0.1172164
     12.3705058        0.0808374        0.0338561        0.0207687        0.0702539        0.0813257        0.1057164        0.1160940
     12.4314442        0.0804412        0.0332006        0.0205654        0.0695665        0.0805299        0.1046820        0.1149581
     12.4923827        0.0800488        0.0265729        0.0203611        0.0688752        0.0797297        0.1036417        0.1138157
     12.5533211        0.0796602        0.0197387        0.0201565        0.0681833        0.0789287        0.1026006        0.1126724
     12.6142596        0.0792754        0.0178672        0.0199526        0.0674934        0.0781301        0.1015625        0.1115323
     12.6751980        0.0788942        0.0171693        0.0197498        0.0668074        0.0773360        0.1005302        0.1103987
     12.7361365        0.0785167        0.0157866        0.0195485        0.0661266        0.0765479        0.0995057        0.1092737
     12.7970750        0.0781429        0.0180869        0.0193491        0.0654519        0.0757668        0.0984904        0.1081587
     12.8580134        0.0777725        0.0227702        0.0191516        0.0647840        0.0749938        0.0974855        0.1070551
     12.9189519        0.0774057        0.0222191        0.0189565        0.0641239        0.0742296        0.0964921        0.1059642
