%       Frequency   Period/Wavelength   Periodogram      Bayes Prob
  8.714198659354  0.114755244755  0.973506971691  0.000000000091
  8.775137111517  0.113958333333  0.440778098194  0.000000000053
  8.836075563681  0.113172413793  0.374988896317  0.000000000050
  8.897014015844  0.112397260274  0.274003845984  0.000000000045
  8.957952468007  0.111632653061  0.044076074495  0.000000000036
  9.018890920171  0.110878378378  0.255572541650  0.000000000044
  9.079829372334  0.110134228188  0.181926993638  0.000000000041
  9.140767824497  0.109400000000  0.723805992567  0.000000000071
  9.201706276661  0.108675496689  0.054774284283  0.000000000036
  9.262644728824  0.107960526316  0.087258715430  0.000000000037
  9.323583180987  0.107254901961  1.277930001089  0.000000000123
  9.384521633151  0.106558441558  0.037622100830  0.000000000036
  9.445460085314  0.105870967742  0.089550985225  0.000000000038
  9.506398537477  0.105192307692  0.063866461638  0.000000000037
  9.567336989640  0.104522292994  0.311101807941  0.000000000047
  9.628275441804  0.103860759494  0.224079541551  0.000000000043
  9.689213893967  0.103207547170  0.037732487601  0.000000000036
  9.750152346130  0.102562500000  0.119930583347  0.000000000039
  9.811090798294  0.101925465839  0.378443917919  0.000000000050
  9.872029250457  0.101296296296  0.356098919439  0.000000000049
  9.932967702620  0.100674846626  0.399087418856  0.000000000051
  9.993906154784  0.100060975610  0.334344947205  0.000000000048
  10.054844606947  0.099454545455  0.224452350322  0.000000000043
  10.115783059110  0.098855421687  0.375240370543  0.000000000050
  10.176721511274  0.098263473054  0.803526921065  0.000000000077
  10.237659963437  0.097678571429  1.085395735006  0.000000000102
  10.298598415600  0.097100591716  0.424408400049  0.000000000052
  10.359536867764  0.096529411765  0.821798411491  0.000000000078
  10.420475319927  0.095964912281  0.166079217207  0.000000000041
  10.481413772090  0.095406976744  1.297278130075  0.000000000126
  10.542352224253  0.094855491329  0.433345190877  0.000000000053
  10.603290676417  0.094310344828  0.379230083285  0.000000000050
  10.664229128580  0.093771428571  0.069335939142  0.000000000037
  10.725167580743  0.093238636364  0.921246010497  0.000000000086
  10.786106032907  0.092711864407  0.590688847606  0.000000000062
  10.847044485070  0.092191011236  0.073178582451  0.000000000037
  10.907982937233  0.091675977654  0.973366046700  0.000000000091
  10.968921389397  0.091166666667  0.453795685037  0.000000000054
  11.029859841560  0.090662983425  0.418775282274  0.000000000052
  11.090798293723  0.090164835165  1.503946014605  0.000000000155
  11.151736745887  0.089672131148  0.106060610773  0.000000000038
  11.212675198050  0.089184782609  0.263125720303  0.000000000045
  11.273613650213  0.088702702703  0.080007582479  0.000000000037
  11.334552102377  0.088225806452  0.688616553575  0.000000000068
  11.395490554540  0.087754010695  0.280716338793  0.000000000045
  11.456429006703  0.087287234043  0.065475199970  0.000000000037
  11.517367458867  0.086825396825  0.281720918457  0.000000000045
  11.578305911030  0.086368421053  0.347070990478  0.000000000049
  11.639244363193  0.085916230366  0.054616140818  0.000000000036
  11.700182815356  0.085468750000  1.179615526709  0.000000000112
  11.761121267520  0.085025906736  0.080422632504  0.000000000037
  11.822059719683  0.084587628866  1.421693302231  0.000000000142
  11.882998171846  0.084153846154  0.580639821054  0.000000000061
  11.943936624010  0.083724489796  0.623866933505  0.000000000064
  12.004875076173  0.083299492386  0.244041021284  0.000000000044
  12.065813528336  0.082878787879  0.349595665338  0.000000000049
  12.126751980500  0.082462311558  0.836000585108  0.000000000079
  12.187690432663  0.082050000000  1.001467902793  0.000000000093
  12.248628884826  0.081641791045  0.381584973149  0.000000000050
  12.309567336990  0.081237623762  0.981060779999  0.000000000092
  12.370505789153  0.080837438424  0.097266326028  0.000000000038
  12.431444241316  0.080441176471  1.595408295906  0.000000000170
  12.492382693480  0.080048780488  0.253567872501  0.000000000044
  12.553321145643  0.079660194175  0.079910128417  0.000000000037
  12.614259597806  0.079275362319  0.530346234342  0.000000000058
  12.675198049970  0.078894230769  0.529291838988  0.000000000058
  12.736136502133  0.078516746411  0.206219591731  0.000000000042
  12.797074954296  0.078142857143  0.020457364514  0.000000000035
  12.858013406459  0.077772511848  0.896276188341  0.000000000084
  12.918951858623  0.077405660377  0.784498686942  0.000000000075
  12.979890310786  0.077042253521  0.037315188992  0.000000000036
  13.040828762949  0.076682242991  0.147942562521  0.000000000040
  13.101767215113  0.076325581395  0.375959936863  0.000000000050
  13.162705667276  0.075972222222  0.220668064241  0.000000000043
  13.223644119439  0.075622119816  0.862657908642  0.000000000081
  13.284582571603  0.075275229358  0.277646275171  0.000000000045
  13.345521023766  0.074931506849  0.199673753328  0.000000000042
  13.406459475929  0.074590909091  0.558082429324  0.000000000060
  13.467397928093  0.074253393665  0.158146965985  0.000000000040
  13.528336380256  0.073918918919  0.313004721354  0.000000000047
  13.589274832419  0.073587443946  0.160434495736  0.000000000040
  13.650213284583  0.073258928571  0.161359450535  0.000000000040
  13.711151736746  0.072933333333  0.015491010216  0.000000000035
  13.772090188909  0.072610619469  0.155468284951  0.000000000040
  13.833028641072  0.072290748899  1.273824209006  0.000000000123
  13.893967093236  0.071973684211  0.020180605384  0.000000000035
  13.954905545399  0.071659388646  0.274739549994  0.000000000045
  14.015843997562  0.071347826087  0.598963511986  0.000000000062
  14.076782449726  0.071038961039  1.210374802178  0.000000000115
  14.137720901889  0.070732758621  0.580710927755  0.000000000061
  14.198659354052  0.070429184549  0.302754390634  0.000000000046
  14.259597806216  0.070128205128  0.123431287703  0.000000000039
  14.320536258379  0.069829787234  0.343229522914  0.000000000048
  14.381474710542  0.069533898305  0.804416199743  0.000000000077
  14.442413162706  0.069240506329  0.486961672399  0.000000000056
  14.503351614869  0.068949579832  0.003253647471  0.000000000034
  14.564290067032  0.068661087866  0.023954459131  0.000000000035
  14.625228519196  0.068375000000  1.358869216648  0.000000000134
  14.686166971359  0.068091286307  0.252185709124  0.000000000044
  14.747105423522  0.067809917355  0.294383452830  0.000000000046
  14.808043875686  0.067530864198  0.295406141372  0.000000000046
  14.868982327849  0.067254098361  0.122239695364  0.000000000039
  14.929920780012  0.066979591837  0.046283254492  0.000000000036
  14.990859232175  0.066707317073  0.992207395263  0.000000000093
  15.051797684339  0.066437246964  0.475276266246  0.000000000055
  15.112736136502  0.066169354839  0.393857292659  0.000000000051
  15.173674588665  0.065903614458  0.517306646361  0.000000000058
  15.234613040829  0.065640000000  0.330177322712  0.000000000048
  15.295551492992  0.065378486056  0.686833599323  0.000000000068
  15.356489945155  0.065119047619  0.879898340633  0.000000000083
  15.417428397319  0.064861660079  0.005007453907  0.000000000034
  15.478366849482  0.064606299213  1.447695173356  0.000000000146
  15.539305301645  0.064352941176  0.261784113858  0.000000000045
  15.600243753809  0.064101562500  0.384282139862  0.000000000050
  15.661182205972  0.063852140078  0.288559287069  0.000000000046
  15.722120658135  0.063604651163  0.885274480940  0.000000000083
  15.783059110299  0.063359073359  0.203810848015  0.000000000042
  15.843997562462  0.063115384615  0.654639997570  0.000000000066
  15.904936014625  0.062873563218  0.200151303824  0.000000000042
  15.965874466789  0.062633587786  0.637338783939  0.000000000065
  16.026812918952  0.062395437262  0.021007358625  0.000000000035
  16.087751371115  0.062159090909  0.095398362694  0.000000000038
  16.148689823278  0.061924528302  0.753297243591  0.000000000073
  16.209628275442  0.061691729323  0.146978376498  0.000000000040
  16.270566727605  0.061460674157  0.875841396863  0.000000000082
  16.331505179768  0.061231343284  0.597816020556  0.000000000062
  16.392443631932  0.061003717472  1.613633565946  0.000000000173
  16.453382084095  0.060777777778  0.721441523989  0.000000000071
  16.514320536258  0.060553505535  0.297498272510  0.000000000046
  16.575258988422  0.060330882353  0.238408709067  0.000000000044
  16.636197440585  0.060109890110  1.402615787591  0.000000000140
