-112.1,-55.8672468,130.254974,16.8354773,1.02623316
-111.8,-49.0763846,129.796595,16.8910141,1.02656385
-111.5,-42.1895734,129.32519,16.9464485,1.02679214
-111.2,-35.2319366,128.840912,17.0017785,1.02691611
-110.9,-28.2285044,128.343923,17.0570023,1.02693378
-110.6,-21.2041098,127.834388,17.1121177,1.02684307
-110.3,-14.1832884,127.312478,17.1671225,1.02664181
-110,-7.19018027,126.77837,17.2220146,1.02632778
-109.7,-0.248434699,126.232248,17.2767915,1.02589862
-109.4,6.61888076,125.674303,17.3314509,1.02535192
-109.1,13.3893678,125.104729,17.3859902,1.02468516
-108.8,20.0413802,124.523731,17.4404069,1.02389573
-108.5,26.5541025,123.931518,17.4946982,1.02298092
-108.2,32.9076228,123.328308,17.5488613,1.02193791
-107.9,39.0830014,122.714325,17.6028933,1.0207638
-107.6,45.0623327,122.089803,17.6567911,1.01945556
-107.3,50.8288027,121.454982,17.7105517,1.01801007
-107,56.3667388,120.810111,17.7641718,1.01642409
-106.7,61.6616554,120.155449,17.8176481,1.01469427
-106.4,66.7002917,119.491263,17.8709771,1.01281714
-106.1,71.4706438,118.817828,17.9241551,1.01078912
-105.8,75.9619903,118.135432,17.9771786,1.00860649
-105.5,80.1649115,117.44437,18.0300437,1.00626543
-105.2,84.0713017,116.74495,18.0827463,1.00376199
-104.9,87.6743755,116.03749,18.1352825,1.00109208
-104.6,90.9686675,115.322319,18.187648,0.998251483
-104.3,93.9500258,114.599778,18.2398385,0.99523586
-104,96.6155989,113.870222,18.2918494,0.992040733
-103.7,98.9638172,113.134016,18.3436763,0.988661488
-103.4,100.994368,112.391541,18.3953143,0.985093378
-103.1,102.708166,111.643191,18.4467585,0.98133152
-102.8,104.107315,110.889374,18.498004,0.977370893
-102.5,105.195072,110.130513,18.5490455,0.973206341
-102.2,105.975795,109.367047,18.5998778,0.968832573
-101.9,106.454899,108.599432,18.6504955,0.964244167
-101.6,106.638796,107.82814,18.700893,0.959435565
-101.3,106.53484,107.053659,18.7510646,0.954401085
-101,106.151264,106.276499,18.8010046,0.94913492
-100.7,105.497115,105.497185,18.8507069,0.943631145
-100.4,104.582185,104.716263,18.9001655,0.93788372
-100.1,103.416943,103.9343,18.9493744,0.931886503
-99.8,102.012461,103.151883,18.9983273,0.925633255
-99.5,100.38034,102.36962,19.0470178,0.919117653
-99.2,98.5326373,101.588142,19.0954395,0.912333299
-98.9,96.4817892,100.808102,19.143586,0.905273739
-98.6,94.2405359,100.030179,19.1914509,0.897932476
-98.3,91.8218459,99.255074,19.2390275,0.890302988
-98,89.2388407,98.4835132,19.2863093,0.882378753
-97.7,86.5047215,97.7162489,19.3332899,0.874153269
-97.4,83.6326959,96.9540589,19.3799628,0.865620083
-97.1,80.6359073,96.197748,19.4263217,0.856772817
-96.8,77.5273664,95.4481475,19.4723602,0.847605205
-96.5,74.319885,94.7061163,19.5180722,0.838111128
-96.2,71.0260127,93.9725408,19.5634518,0.828284651
-95.9,67.6579767,93.2483352,19.6084933,0.818120067
-95.6,64.2276254,92.5344415,19.6531913,0.807611947
-95.3,60.7463758,91.8318293,19.6975406,0.796755186
-95,57.2251641,91.1414957,19.7415366,0.785545061
-94.7,53.6744023,90.4644652,19.7851749,0.773977286
-94.4,50.1039372,89.8017883,19.8284518,0.762048076
-94.1,46.5230159,89.1545416,19.871364,0.749754211
-93.8,42.9402552,88.523826,19.913909,0.737093103
-93.5,39.3636157,87.9107659,19.9560849,0.724062866
-93.2,35.8003823,87.3165077,19.9978905,0.710662393
-92.9,32.2571481,86.7422176,20.0393256,0.696891424
-92.6,28.7398051,86.1890798,20.0803909,0.682750626
-92.3,25.2535388,85.6582938,20.121088,0.668241666
-92,21.8028289,85.151072,20.1614197,0.653367283
-91.7,18.3914543,84.6686362,20.2013899,0.638131362
-91.4,15.0225043,84.2122146,20.2410036,0.622538998
-91.1,11.6983932,83.7830378,20.2802673,0.606596562
-90.8,8.42088127,83.3823349,20.3191886,0.590311756
-90.5,5.19109915,83.0113288,20.3577766,0.573693659
-90.2,2.00957732,82.671232,20.3960418,0.556752768
-89.9,-1.12372036,82.3632416,20.4339961,0.539501021
-89.6,-4.20935915,82.0885338,20.471653,0.521951818
-89.3,-7.24839222,81.8482593,20.5090273,0.504120012
-89,-10.2423159,81.643537,20.5461353,0.486021904
-88.7,-13.1930219,81.4754495,20.5829947,0.467675203
-88.4,-16.1027469,81.345037,20.6196246,0.449098982
-88.1,-18.9740192,81.2532918,20.6560453,0.430313612
-87.8,-21.8096037,81.2011539,20.6922785,0.411340675
-87.5,-24.6124451,81.1895047,20.7283467,0.392202868
-87.2,-27.3856096,81.2191636,20.7642738,0.372923881
