0.211	32199	60536	93021	1.24E+05	1.54E+05	2.22E+05	2.78E+05
0.21228	1.10E+05	59957	92130	1.23E+05	1.53E+05	2.20E+05	2.76E+05
0.21355	1.08E+05	59387	91255	1.22E+05	1.51E+05	2.18E+05	2.73E+05
0.21483	1.45E+05	58828	90395	1.21E+05	1.50E+05	2.16E+05	2.70E+05
0.21611	1.95E+05	58277	89549	1.20E+05	1.49E+05	2.14E+05	2.68E+05
0.21739	59728	57736	88718	1.18E+05	1.47E+05	2.12E+05	2.65E+05
0.21867	16165	57204	87900	1.17E+05	1.46E+05	2.10E+05	2.63E+05
0.21995	21675	56681	87096	1.16E+05	1.45E+05	2.08E+05	2.60E+05
0.22123	39118	56167	86306	1.15E+05	1.43E+05	2.06E+05	2.58E+05
0.22251	80103	55661	85529	1.14E+05	1.42E+05	2.04E+05	2.56E+05
0.22379	1.03E+05	55163	84764	1.13E+05	1.41E+05	2.02E+05	2.54E+05
0.22506	85004	54674	84012	1.12E+05	1.39E+05	2.01E+05	2.51E+05
0.22634	1.44E+05	54193	83273	1.11E+05	1.38E+05	1.99E+05	2.49E+05
0.22762	1.27E+05	53719	82545	1.10E+05	1.37E+05	1.97E+05	2.47E+05
0.2289	31938	53253	81829	1.09E+05	1.36E+05	1.95E+05	2.45E+05
0.23018	15261	52795	81125	1.08E+05	1.35E+05	1.94E+05	2.43E+05
0.23146	1.13E+05	52344	80432	1.07E+05	1.33E+05	1.92E+05	2.41E+05
0.23274	1.45E+05	51901	79751	1.06E+05	1.32E+05	1.91E+05	2.39E+05
0.23402	34031	51464	79080	1.06E+05	1.31E+05	1.89E+05	2.37E+05
0.23529	81844	51034	78420	1.05E+05	1.30E+05	1.87E+05	2.35E+05
0.23657	1.62E+05	50612	77770	1.04E+05	1.29E+05	1.86E+05	2.33E+05
0.23785	2.16E+05	50196	77131	1.03E+05	1.28E+05	1.84E+05	2.31E+05
0.23913	35884	49786	76502	1.02E+05	1.27E+05	1.83E+05	2.29E+05
0.24041	45896	49383	75882	1.01E+05	1.26E+05	1.81E+05	2.27E+05
0.24169	24760	48986	75272	1.01E+05	1.25E+05	1.80E+05	2.25E+05
0.24297	66043	48595	74672	99698	1.24E+05	1.78E+05	2.23E+05
0.24425	18000	48211	74081	98909	1.23E+05	1.77E+05	2.22E+05
0.24552	72630	47832	73499	98132	1.22E+05	1.76E+05	2.20E+05
0.2468	64578	47459	72926	97367	1.21E+05	1.74E+05	2.18E+05
0.24808	62009	47092	72362	96614	1.20E+05	1.73E+05	2.16E+05
0.24936	70150	46731	71807	95872	1.19E+05	1.72E+05	2.15E+05
0.25064	33305	46375	71260	95142	1.18E+05	1.70E+05	2.13E+05
0.25192	41582	46024	70721	94423	1.17E+05	1.69E+05	2.12E+05
0.2532	44544	45679	70190	93714	1.16E+05	1.68E+05	2.10E+05
0.25448	24180	45339	69668	93017	1.16E+05	1.66E+05	2.08E+05
0.25575	45557	45004	69153	92329	1.15E+05	1.65E+05	2.07E+05
0.25703	1.45E+05	44674	68646	91653	1.14E+05	1.64E+05	2.05E+05
0.25831	54544	44349	68147	90986	1.13E+05	1.63E+05	2.04E+05
0.25959	65104	44029	67655	90329	1.12E+05	1.62E+05	2.02E+05
0.26087	87250	43713	67170	89682	1.11E+05	1.60E+05	2.01E+05
0.26215	56967	43403	66693	89044	1.11E+05	1.59E+05	1.99E+05
0.26343	11174	43096	66222	88416	1.10E+05	1.58E+05	1.98E+05
0.26471	38441	42795	65759	87797	1.09E+05	1.57E+05	1.97E+05
0.26598	59748	42497	65302	87187	1.08E+05	1.56E+05	1.95E+05
0.26726	21355	42205	64852	86587	1.08E+05	1.55E+05	1.94E+05
0.26854	88313	41916	64408	85994	1.07E+05	1.54E+05	1.93E+05
0.26982	1.39E+05	41632	63971	85411	1.06E+05	1.53E+05	1.91E+05
0.2711	90331	41351	63541	84836	1.05E+05	1.52E+05	1.90E+05
0.27238	35071	41075	63116	84269	1.05E+05	1.51E+05	1.89E+05
0.27366	25677	40803	62698	83711	1.04E+05	1.50E+05	1.88E+05
0.27494	12075	40534	62285	83160	1.03E+05	1.49E+05	1.86E+05
0.27621	15722	40270	61879	82617	1.03E+05	1.48E+05	1.85E+05
0.27749	19343	40009	61478	82083	1.02E+05	1.47E+05	1.84E+05
0.27877	21952	39752	61084	81555	1.01E+05	1.46E+05	1.83E+05
0.28005	22124	39499	60694	81036	1.01E+05	1.45E+05	1.82E+05
0.28133	16151	39249	60311	80523	1.00E+05	1.44E+05	1.80E+05
0.28261	14601	39003	59932	80018	99453	1.43E+05	1.79E+05
0.28389	6204.5	38760	59559	79520	98834	1.42E+05	1.78E+05
0.28517	6658.7	38521	59192	79029	98224	1.41E+05	1.77E+05
0.28645	44688	38285	58829	78545	97623	1.41E+05	1.76E+05
0.28772	82588	38053	58472	78068	97030	1.40E+05	1.75E+05
0.289	71112	37823	58119	77598	96445	1.39E+05	1.74E+05
0.29028	63038	37597	57772	77134	95868	1.38E+05	1.73E+05
0.29156	30327	37374	57429	76676	95300	1.37E+05	1.72E+05
0.29284	33329	37154	57092	76225	94739	1.36E+05	1.71E+05
0.29412	23283	36937	56758	75781	94186	1.36E+05	1.70E+05
0.2954	1.12E+05	36724	56430	75342	93641	1.35E+05	1.69E+05
0.29668	1.43E+05	36513	56106	74910	93104	1.34E+05	1.68E+05
0.29795	68170	36305	55787	74483	92574	1.33E+05	1.67E+05
0.29923	23481	36100	55471	74062	92051	1.33E+05	1.66E+05
0.30051	10139	35898	55161	73648	91535	1.32E+05	1.65E+05
0.30179	57283	35698	54854	73238	91027	1.31E+05	1.64E+05
0.30307	1.08E+05	35502	54552	72835	90525	1.30E+05	1.63E+05
0.30435	59162	35308	54254	72437	90031	1.30E+05	1.62E+05
0.30563	3100	35116	53960	72045	89543	1.29E+05	1.61E+05
0.30691	38237	34928	53670	71658	89062	1.28E+05	1.61E+05
0.30818	26733	34742	53384	71276	88587	1.28E+05	1.60E+05
0.30946	14883	34558	53102	70899	88119	1.27E+05	1.59E+05
0.31074	6804.3	34377	52824	70528	87658	1.26E+05	1.58E+05
0.31202	12901	34199	52550	70161	87202	1.26E+05	1.57E+05
0.3133	2967.3	34022	52279	69800	86753	1.25E+05	1.56E+05
0.31458	10325	33849	52012	69444	86310	1.24E+05	1.56E+05
0.31586	12228	33677	51749	69092	85873	1.24E+05	1.55E+05
0.31714	47987	33508	51489	68745	85442	1.23E+05	1.54E+05
0.31841	51947	33342	51233	68403	85017	1.22E+05	1.53E+05
0.31969	21365	33177	50980	68066	84598	1.22E+05	1.52E+05
